2024-03-21 08:46:37.574,detection,0.55651925
2024-03-21 08:46:37.738,detection,0.14577563
2024-03-21 08:46:37.900,detection,0.15063483
2024-03-21 08:46:38.051,detection,0.14591850
2024-03-21 08:46:38.204,detection,0.14654104
2024-03-21 08:46:38.355,detection,0.14533150
2024-03-21 08:46:38.506,detection,0.14547596
2024-03-21 08:46:38.658,detection,0.14645858
2024-03-21 08:46:38.811,detection,0.14684979
2024-03-21 08:46:38.961,detection,0.14489733
2024-03-21 08:46:39.121,detection,0.15378792
2024-03-21 08:46:39.272,detection,0.14533396
2024-03-21 08:46:39.424,detection,0.14672604
2024-03-21 08:46:39.577,detection,0.14651483
2024-03-21 08:46:39.728,detection,0.14567967
2024-03-21 08:46:39.879,detection,0.14557583
2024-03-21 08:46:40.031,detection,0.14633533
2024-03-21 08:46:40.183,detection,0.14585175
2024-03-21 08:46:40.335,detection,0.14615433
2024-03-21 08:46:40.486,detection,0.14553388
2024-03-21 08:46:40.638,detection,0.14575967
2024-03-21 08:46:40.789,detection,0.14518762
2024-03-21 08:46:40.942,detection,0.14699608
2024-03-21 08:46:41.094,detection,0.14597054
2024-03-21 08:46:41.247,detection,0.14641346
2024-03-21 08:46:41.399,detection,0.14579679
2024-03-21 08:46:41.554,detection,0.14871496
2024-03-21 08:46:41.710,detection,0.14879758
2024-03-21 08:46:41.865,detection,0.14968375
2024-03-21 08:46:42.018,detection,0.14666313
2024-03-21 08:46:42.173,detection,0.14821017
2024-03-21 08:46:42.326,detection,0.14664892
2024-03-21 08:46:42.481,detection,0.14914308
2024-03-21 08:46:42.633,detection,0.14711892
2024-03-21 08:46:42.781,detection,0.14624767
2024-03-21 08:46:42.934,detection,0.14626975
2024-03-21 08:46:43.086,detection,0.14684225
2024-03-21 08:46:43.238,detection,0.14571950
2024-03-21 08:46:43.391,detection,0.14738921
2024-03-21 08:46:43.543,detection,0.14608992
2024-03-21 08:46:43.696,detection,0.14726029
2024-03-21 08:46:43.848,detection,0.14590104
2024-03-21 08:46:44.000,detection,0.14635404
2024-03-21 08:46:44.152,detection,0.14679721
2024-03-21 08:46:44.304,detection,0.14647442
2024-03-21 08:46:44.456,detection,0.14615842
2024-03-21 08:46:44.609,detection,0.14642154
2024-03-21 08:46:44.761,detection,0.14648342
2024-03-21 08:46:44.913,detection,0.14642058
2024-03-21 08:46:45.064,detection,0.14580937
2024-03-21 08:46:45.218,detection,0.14794037
2024-03-21 08:46:45.369,detection,0.14545958
2024-03-21 08:46:45.523,detection,0.14775779
2024-03-21 08:46:45.675,detection,0.14635454
2024-03-21 08:46:45.829,detection,0.14858512
2024-03-21 08:46:45.981,detection,0.14570196
2024-03-21 08:46:46.134,detection,0.14746050
2024-03-21 08:46:46.285,detection,0.14551837
2024-03-21 08:46:46.440,detection,0.14890633
2024-03-21 08:46:46.593,detection,0.14637808
2024-03-21 08:46:46.745,detection,0.14663179
2024-03-21 08:46:46.897,detection,0.14607342
2024-03-21 08:46:47.050,detection,0.14675367
2024-03-21 08:46:47.201,detection,0.14516483
2024-03-21 08:46:47.356,detection,0.14835717
2024-03-21 08:46:47.509,detection,0.14717542
2024-03-21 08:46:47.663,detection,0.14803746
2024-03-21 08:46:47.815,detection,0.14558917
2024-03-21 08:46:47.967,detection,0.14592146
2024-03-21 08:46:48.119,detection,0.14668446
2024-03-21 08:46:48.273,detection,0.14762542
2024-03-21 08:46:48.426,detection,0.14672717
2024-03-21 08:46:48.579,detection,0.14709512
2024-03-21 08:46:48.732,detection,0.14648596
2024-03-21 08:46:48.886,detection,0.14756112
2024-03-21 08:46:49.040,detection,0.14806687
2024-03-21 08:46:49.194,detection,0.14793992
2024-03-21 08:46:49.347,detection,0.14694938
2024-03-21 08:46:49.502,detection,0.14810408
2024-03-21 08:46:49.656,detection,0.14774504
2024-03-21 08:46:49.809,detection,0.14702312
2024-03-21 08:46:49.963,detection,0.14808558
