2024-03-21 08:49:22.099,detection,0.48413163
2024-03-21 08:49:22.262,detection,0.14629688
2024-03-21 08:49:22.436,detection,0.15916204
2024-03-21 08:49:22.597,detection,0.14805467
2024-03-21 08:49:22.769,detection,0.15970417
2024-03-21 08:49:22.930,detection,0.14709179
2024-03-21 08:49:23.106,detection,0.16201525
2024-03-21 08:49:23.289,detection,0.17157762
2024-03-21 08:49:23.464,detection,0.16377358
2024-03-21 08:49:23.624,detection,0.14814304
2024-03-21 08:49:23.797,detection,0.16278825
2024-03-21 08:49:23.957,detection,0.14679425
2024-03-21 08:49:24.127,detection,0.15985671
2024-03-21 08:49:24.286,detection,0.14708408
2024-03-21 08:49:24.456,detection,0.15886621
2024-03-21 08:49:24.617,detection,0.14848079
2024-03-21 08:49:24.787,detection,0.16025754
2024-03-21 08:49:24.947,detection,0.14657621
2024-03-21 08:49:25.121,detection,0.16126942
2024-03-21 08:49:25.279,detection,0.14679029
2024-03-21 08:49:25.451,detection,0.15986392
2024-03-21 08:49:25.625,detection,0.15990729
2024-03-21 08:49:25.690,detection,0.04557979
